Ticket_ID,Created_Date,Region,City,Issue_Category,Priority,Resolution_Time_Hours,Customer_Type,Satisfaction_Score
540630,2022-09-11,West,Delhi,Software,Medium,65,Existing,3
540631,2022-06-27,East,Kolkata,Service,Medium,7,Existing,4
540632,2022-03-03,South,Pune,Network,Medium,197,New,
540633,2024-03-18,South,Bengaluru,nan,Medium,183,Existing,3
540634,2023-07-17,South,Kolkata,Service,Medium,56,Existing,4
540635,2023-04-08,South,Delhi,Billing,Medium,224,New,5
540636,2023-03-31,East,Chennai,Hardware,Medium,196,New,4
540637,2023-10-02,South,Pune,Network,Critical,83,Existing,1
540638,2023-12-24,nan,Bengaluru,Service,Medium,54,Existing,2
540639,2023-07-06,South,Kolkata,Software,Critical,121,nan,2
540640,2023-07-17,Central,Delhi,Hardware,Medium,19,New,4
540641,2022-09-09,West,Bengaluru,Service,High,76,Existing,4
540642,2022-11-04,East,Kolkata,Service,Critical,65,Existing,4
540643,2023-05-22,South,nan,Software,High,7,Existing,3
540644,2022-08-07,East,Mumbai,nan,Low,162,New,4
540645,2022-04-13,North,Chennai,Hardware,Critical,217,Existing,1
540646,2022-04-23,South,Ahmedabad,Network,Medium,182,New,
540647,2023-05-05,South,Chennai,Software,High,183,New,5
540648,2024-02-14,East,Pune,Billing,Medium,49,Existing,1
540649,2023-08-22,South,Hyderabad,Hardware,Medium,193,Existing,4
540650,2024-04-28,West,Ahmedabad,Service,Medium,90,Existing,2
540651,2024-01-13,North,Hyderabad,nan,High,221,Existing,3
540652,2022-09-30,nan,Mumbai,Service,Medium,218,nan,1
540653,2022-11-27,East,Kolkata,Software,Low,106,Existing,3
540654,2022-01-26,North,Ahmedabad,Billing,Medium,239,Existing,4
540655,2023-02-18,nan,Chennai,Service,Medium,190,New,
540656,2023-06-27,nan,Pune,Hardware,Low,150,New,3
540657,2022-06-08,West,Ahmedabad,Billing,Medium,125,Existing,2
540658,2023-06-25,North,Hyderabad,Billing,High,41,New,
540659,2024-01-14,East,Bengaluru,Service,Low,73,New,5
540660,2022-07-16,Central,Chennai,Billing,Low,34,Existing,4
540661,2024-04-11,nan,Kolkata,Service,Low,17,New,4
540662,2023-09-17,nan,Mumbai,nan,Low,214,Existing,2
540663,2023-01-03,South,Mumbai,Billing,High,94,New,4
540664,2022-02-03,Central,Mumbai,Service,Medium,204,Existing,2
540665,2022-10-14,Central,nan,Software,Critical,6,New,4
540666,2023-03-17,South,Ahmedabad,Service,Low,198,Existing,1
540667,2023-12-12,North,Chennai,Software,Low,179,Existing,2
540668,2023-10-23,North,nan,Service,Low,223,Existing,3
540669,2022-05-17,East,Pune,Billing,High,109,New,3
540670,2022-04-23,Central,Pune,Network,Medium,11,Existing,5
540671,2024-04-17,North,Kolkata,Billing,Critical,182,New,4
540672,2024-04-26,Central,Mumbai,Network,Low,55,New,3
540673,2023-07-20,South,Ahmedabad,Network,Low,55,nan,5
540674,2022-09-04,nan,Bengaluru,Network,High,32,New,3
540675,2022-10-13,nan,nan,Billing,Medium,89,Existing,
540676,2024-01-07,North,Hyderabad,Billing,Low,20,Existing,3
540677,2023-08-24,North,Pune,Software,Medium,153,Existing,3
540678,2023-04-04,nan,Kolkata,Service,Low,215,Existing,4
540679,2024-02-26,Central,Pune,Hardware,Medium,89,Existing,5
540680,2024-03-07,West,Kolkata,Network,Medium,31,Existing,2
540681,2022-07-23,nan,Kolkata,Billing,Medium,119,Existing,5
540682,2022-08-18,North,Pune,Billing,Low,171,Existing,3
540683,2022-08-29,nan,Chennai,Hardware,Medium,89,New,1
540684,2022-01-08,Central,Hyderabad,Billing,Low,181,Existing,3
540685,2023-03-16,South,Chennai,Network,Low,21,Existing,3
540686,2024-01-03,North,Chennai,nan,Low,94,New,2
540687,2024-01-09,West,Hyderabad,Billing,Low,238,Existing,4
540688,2022-09-13,North,Mumbai,Billing,Medium,180,New,3
540689,2022-09-01,nan,Kolkata,nan,High,166,New,3
540690,2022-06-12,Central,Bengaluru,Billing,Low,2,nan,3
540691,2023-06-15,North,Kolkata,Network,Low,15,New,
540692,2022-07-30,West,Ahmedabad,Hardware,Low,187,Existing,3
540693,2022-09-04,West,Ahmedabad,Network,Critical,152,Existing,1
540694,2022-09-29,West,Mumbai,Billing,High,203,Existing,3
540695,2022-12-03,South,Mumbai,nan,Medium,160,New,4
540696,2023-05-21,East,nan,Service,Medium,102,Existing,5
540697,2022-01-30,North,Chennai,Billing,Medium,160,nan,4
540698,2023-07-21,East,nan,Hardware,Low,41,New,5
540699,2022-02-20,North,Ahmedabad,Software,Low,17,Existing,3
540700,2022-11-03,South,Kolkata,Service,High,14,nan,4
540701,2023-02-08,East,Hyderabad,Billing,Medium,239,New,1
540702,2022-11-06,East,Chennai,Network,Medium,21,nan,3
540703,2022-10-13,North,Delhi,Hardware,Low,59,Existing,3
540704,2023-08-03,North,Ahmedabad,Software,Critical,16,Existing,4
540705,2022-11-18,East,Mumbai,nan,High,87,New,
540706,2024-04-19,East,Kolkata,Service,Medium,124,Existing,1
540707,2023-07-25,East,Ahmedabad,Service,Medium,155,New,4
540708,2022-01-02,nan,Hyderabad,Hardware,Low,170,New,4
540709,2023-06-23,West,Mumbai,Billing,High,188,New,3
540710,2023-11-13,Central,Delhi,Service,Medium,9,Existing,3
540711,2022-08-06,North,Mumbai,Network,Medium,69,Existing,2
540712,2023-12-09,Central,Bengaluru,nan,Low,96,New,4
540713,2024-04-12,nan,nan,Hardware,Medium,152,Existing,3
540714,2023-08-16,Central,Hyderabad,Hardware,Low,181,New,3
540715,2023-03-01,nan,Bengaluru,Billing,Medium,137,Existing,
540716,2022-10-26,nan,Chennai,Software,Low,188,Existing,5
540717,2023-12-11,Central,Hyderabad,Hardware,Critical,129,New,5
540718,2024-05-06,West,Chennai,Hardware,High,185,New,3
540719,2023-05-12,South,Ahmedabad,Hardware,Low,104,New,
540720,2022-11-07,North,Mumbai,Software,Medium,75,New,4
540721,2024-03-07,East,Bengaluru,Billing,Critical,36,Existing,4
540722,2023-01-02,West,Hyderabad,Software,Low,95,New,3
540723,2022-06-07,nan,Pune,nan,High,146,New,3
540724,2024-02-07,nan,Ahmedabad,nan,High,10,Existing,5
540725,2023-04-27,West,Kolkata,nan,Critical,176,New,4
540726,2024-01-04,Central,nan,Billing,Medium,164,Existing,4
540727,2022-07-13,South,Delhi,Software,High,198,New,4
540728,2023-12-06,North,nan,Network,High,237,Existing,4
540729,2024-05-19,nan,Delhi,Software,Critical,157,New,5
540730,2023-01-02,North,Mumbai,Software,High,45,New,1
540731,2022-04-24,Central,Mumbai,nan,Medium,160,New,5
540732,2023-12-26,North,Chennai,Network,High,22,New,3
540733,2022-03-23,East,Hyderabad,Network,Low,13,Existing,5
540734,2023-11-19,West,Pune,Network,Critical,234,Existing,5
540735,2024-03-29,Central,Mumbai,nan,Low,211,Existing,4
540736,2022-07-12,North,Chennai,nan,High,202,New,
540737,2022-07-16,nan,Ahmedabad,Hardware,Low,19,New,
540738,2022-09-18,Central,Kolkata,nan,Medium,33,Existing,4
540739,2024-01-11,East,Pune,Service,Low,13,New,3
540740,2022-01-28,West,Hyderabad,Software,Low,109,Existing,4
540741,2022-11-09,East,Pune,Hardware,Low,236,New,3
540742,2024-05-17,North,Delhi,Billing,Medium,164,Existing,2
540743,2022-09-22,nan,Ahmedabad,nan,Medium,145,New,1
540744,2022-01-05,South,Mumbai,Software,Medium,170,Existing,5
540745,2022-10-01,East,Kolkata,Network,Medium,121,New,4
540746,2023-04-14,East,Delhi,Network,Critical,131,Existing,1
540747,2023-06-05,South,Pune,Service,Medium,103,New,1
540748,2023-07-21,South,Mumbai,Software,Medium,10,New,3
540749,2022-10-04,nan,nan,Billing,High,113,Existing,
540750,2023-05-02,South,Hyderabad,Service,Critical,185,New,4
540751,2022-11-12,South,Chennai,Billing,Medium,191,New,
540752,2022-12-14,East,nan,Billing,Critical,239,Existing,5
540753,2023-05-05,Central,Hyderabad,Network,High,58,nan,4
540754,2023-03-09,West,Chennai,Network,Low,201,New,4
540755,2023-10-06,nan,Bengaluru,Software,High,213,New,4
540756,2022-07-11,East,Bengaluru,Hardware,Medium,81,Existing,4
540757,2022-11-20,North,Mumbai,Software,Medium,180,nan,4
540758,2024-04-16,South,Delhi,Service,Medium,61,Existing,4
540759,2022-07-09,North,Bengaluru,Hardware,High,112,New,3
540760,2023-01-21,West,Hyderabad,Software,Low,16,nan,4
540761,2023-08-27,West,Bengaluru,Software,High,43,Existing,2
540762,2023-04-17,East,Bengaluru,Service,Low,206,Existing,1
540763,2023-02-17,East,Chennai,Network,Medium,21,nan,3
540764,2023-11-03,East,Kolkata,nan,High,175,Existing,3
540765,2022-04-14,South,Pune,Billing,Medium,231,Existing,2
540766,2023-11-12,Central,Bengaluru,Billing,Low,43,Existing,3
540767,2023-09-04,West,nan,Billing,Medium,75,Existing,2
540768,2023-01-10,Central,Ahmedabad,Hardware,Medium,230,New,2
540769,2022-05-20,nan,Mumbai,Hardware,Low,65,New,2
540770,2024-05-18,North,Ahmedabad,Service,Medium,96,Existing,3
540771,2022-12-05,South,Kolkata,nan,Medium,171,Existing,
540772,2022-03-06,Central,Pune,nan,Low,2,New,1
540773,2024-06-13,West,Hyderabad,Software,Medium,47,New,4
540774,2022-10-06,South,Bengaluru,nan,Medium,132,nan,
540775,2022-05-31,West,Hyderabad,Service,Low,193,nan,4
540776,2022-06-30,North,Ahmedabad,Billing,Low,36,New,5
540777,2023-01-08,South,Chennai,Hardware,Low,27,Existing,
540778,2022-08-27,South,Pune,Hardware,High,169,Existing,2
540779,2023-10-04,Central,Ahmedabad,Network,Low,190,New,5
540780,2022-10-01,East,nan,Hardware,Medium,161,Existing,3
540781,2023-03-24,West,Bengaluru,Hardware,Low,45,New,
540782,2022-10-27,Central,Pune,Hardware,Low,235,New,4
540783,2022-02-15,Central,nan,Network,Medium,214,New,5
540784,2023-01-18,North,Chennai,Service,High,38,Existing,5
540785,2023-10-11,West,Ahmedabad,Software,Medium,144,nan,5
540786,2024-04-24,North,Chennai,Software,Critical,96,nan,3
540787,2024-05-21,South,Delhi,Hardware,High,77,Existing,3
540788,2024-05-20,West,Ahmedabad,Software,High,9,Existing,2
540789,2022-09-13,North,Bengaluru,Software,Medium,227,New,5
540790,2023-04-25,nan,Chennai,Hardware,High,116,Existing,5
540791,2022-04-05,North,Delhi,Billing,Medium,147,Existing,3
540792,2022-07-20,nan,nan,Software,Low,202,New,3
540793,2023-09-29,nan,Pune,Software,Medium,191,New,3
540794,2023-07-29,West,Mumbai,Billing,Critical,227,Existing,
540795,2022-06-07,South,Kolkata,Network,Critical,117,Existing,1
540796,2022-12-05,North,Hyderabad,Network,Medium,197,New,5
540797,2023-10-30,North,Hyderabad,Billing,Low,132,Existing,5
540798,2023-01-24,South,Kolkata,Network,High,80,nan,2
540799,2023-10-01,nan,Pune,Network,Medium,139,New,2
540800,2023-09-05,South,Bengaluru,Billing,Critical,16,New,5
540801,2023-06-12,North,Ahmedabad,Network,Medium,12,Existing,4
540802,2022-09-11,South,nan,Network,High,126,nan,3
540803,2023-07-15,West,Chennai,Network,Critical,39,New,4
540804,2023-12-30,North,Hyderabad,Billing,High,125,New,3
540805,2023-08-20,South,Mumbai,Hardware,High,41,New,5
540806,2023-05-08,nan,Pune,Software,Medium,204,New,5
540807,2024-02-12,West,Mumbai,Network,Medium,29,New,3
540808,2022-02-06,nan,Hyderabad,Billing,Medium,114,New,2
540809,2023-03-10,West,Hyderabad,nan,Low,199,Existing,3
540810,2023-11-07,South,nan,Billing,Medium,213,nan,
540811,2022-05-30,nan,Delhi,nan,Critical,122,New,3
540812,2023-08-07,East,Hyderabad,Service,Low,175,New,1
540813,2023-03-15,North,Mumbai,Software,Medium,174,New,2
540814,2022-03-30,West,Kolkata,Billing,Medium,35,Existing,3
540815,2022-02-27,West,Pune,Billing,High,26,New,3
540816,2022-01-08,nan,Ahmedabad,Billing,Low,6,Existing,1
540817,2022-02-25,South,Ahmedabad,Service,Low,216,New,1
540818,2023-09-29,nan,Pune,Hardware,High,69,Existing,3
540819,2022-12-18,North,Delhi,nan,Low,17,Existing,2
540820,2022-03-10,East,Kolkata,Service,Medium,131,New,2
540821,2024-03-22,Central,Mumbai,Network,High,93,New,2
540822,2024-02-29,South,Hyderabad,Software,Medium,154,New,3
540823,2022-08-29,North,Mumbai,Billing,Medium,135,Existing,5
540824,2022-10-24,West,Bengaluru,Network,Low,30,Existing,3
540825,2022-11-24,North,Ahmedabad,Service,Low,128,New,
540826,2022-04-05,Central,nan,Hardware,High,126,Existing,4
540827,2022-08-07,West,Bengaluru,nan,Critical,226,New,1
540828,2022-12-04,Central,Bengaluru,Network,High,211,Existing,3
540829,2022-04-23,South,Delhi,Service,Medium,86,New,4
540830,2024-04-21,nan,Hyderabad,Network,High,32,Existing,5
540831,2024-06-04,nan,Bengaluru,Billing,Low,159,Existing,5
540832,2023-04-02,North,Bengaluru,nan,Low,121,Existing,2
540833,2024-05-13,East,Chennai,Hardware,High,237,New,1
540834,2022-08-15,Central,Mumbai,Service,High,72,Existing,3
540835,2023-04-16,East,Mumbai,Network,Medium,59,nan,4
540836,2023-10-04,South,Ahmedabad,Billing,High,72,Existing,3
540837,2023-09-18,West,Chennai,Service,Critical,13,nan,4
540838,2024-02-25,nan,Hyderabad,nan,Medium,118,New,3
540839,2023-01-25,North,Delhi,Software,High,62,Existing,4
540840,2022-07-05,nan,nan,Network,Critical,80,New,2
540841,2022-12-05,nan,nan,Billing,Critical,32,New,3
540842,2022-05-09,nan,Chennai,Network,High,121,nan,
540843,2022-10-08,West,Kolkata,Service,Medium,35,New,3
540844,2024-06-07,nan,Bengaluru,Network,Medium,144,New,3
540845,2024-05-29,West,Mumbai,Billing,Critical,83,Existing,4
540846,2022-10-10,Central,Hyderabad,Software,Critical,90,Existing,5
540847,2023-08-02,Central,Kolkata,nan,Critical,84,New,4
540848,2022-06-04,Central,nan,Hardware,Medium,237,Existing,3
540849,2023-01-06,Central,Hyderabad,nan,High,236,Existing,3
540850,2023-12-31,South,Mumbai,Service,Low,125,nan,2
540851,2023-03-13,South,Hyderabad,Software,Critical,84,nan,5
540852,2024-02-22,West,Pune,Service,Critical,98,Existing,2
540853,2022-12-09,nan,Kolkata,Hardware,High,226,New,3
540854,2022-10-14,Central,Pune,Software,Medium,181,New,
540855,2022-04-24,nan,Hyderabad,nan,Critical,239,Existing,3
540856,2024-02-16,nan,Ahmedabad,Hardware,Medium,45,nan,5
540857,2023-03-04,North,Bengaluru,Billing,Critical,161,Existing,2
540858,2022-05-24,Central,Ahmedabad,Network,Low,168,Existing,
540859,2022-03-30,nan,Bengaluru,Network,Medium,103,New,
540860,2023-01-14,West,Delhi,Network,High,120,Existing,3
540861,2022-05-10,North,Mumbai,Service,High,169,Existing,4
540862,2023-04-09,South,Delhi,Hardware,Medium,111,Existing,3
540863,2023-08-31,East,Ahmedabad,Billing,Low,28,New,4
540864,2022-04-16,North,Ahmedabad,Hardware,Low,19,New,2
540865,2022-02-02,West,Bengaluru,Hardware,Medium,19,Existing,3
540866,2023-01-09,South,Pune,Hardware,Low,180,Existing,4
540867,2022-10-14,East,Chennai,Billing,High,111,New,3
540868,2023-02-03,South,Kolkata,Service,High,136,New,4
540869,2024-01-26,West,Delhi,Billing,Medium,134,New,
540870,2024-04-01,nan,Pune,Network,Critical,69,Existing,1
540871,2024-04-24,nan,Mumbai,nan,Medium,142,New,2
540872,2022-03-04,East,Delhi,Software,High,160,Existing,2
540873,2024-05-23,South,Delhi,nan,Low,31,New,4
540874,2023-08-29,nan,Pune,Hardware,Medium,2,Existing,5
540875,2022-01-07,North,Kolkata,Software,Low,133,Existing,1
540876,2023-12-02,South,Hyderabad,Billing,Medium,146,Existing,2
540877,2023-01-12,West,Chennai,Software,Low,198,nan,4
540878,2022-05-01,South,Ahmedabad,nan,Medium,135,New,
540879,2022-03-17,South,nan,Billing,Medium,111,Existing,1
540880,2023-10-17,nan,nan,Software,Medium,238,Existing,4
540881,2023-09-05,West,Kolkata,nan,Medium,114,New,5
540882,2024-04-17,nan,Ahmedabad,Billing,Low,177,Existing,2
540883,2023-12-30,West,Mumbai,Billing,Low,14,New,4
540884,2023-08-14,East,Kolkata,Software,Medium,167,Existing,3
540885,2023-07-19,nan,Pune,Software,Medium,19,nan,2
540886,2023-03-02,nan,Kolkata,Hardware,Low,74,Existing,5
540887,2022-03-20,East,Mumbai,Network,Low,136,Existing,1
540888,2023-11-01,North,Chennai,Service,Low,113,Existing,1
540889,2022-09-11,Central,Bengaluru,Network,Low,169,New,5
540890,2022-02-12,Central,nan,nan,Low,112,New,4
540891,2022-09-25,North,Hyderabad,Service,Low,218,New,2
540892,2023-04-25,South,Kolkata,Hardware,Medium,202,New,2
540893,2024-06-13,West,nan,Software,Medium,130,Existing,2
540894,2024-01-26,West,Hyderabad,Network,Critical,57,New,4
540895,2023-03-11,East,Hyderabad,nan,Low,61,Existing,5
540896,2024-02-20,East,Bengaluru,Hardware,High,220,Existing,
540897,2022-07-20,South,Ahmedabad,Hardware,Medium,106,Existing,3
540898,2022-04-16,Central,Mumbai,Network,Low,118,Existing,1
540899,2023-04-05,nan,Chennai,Billing,Medium,234,New,5
540900,2022-01-03,nan,Bengaluru,nan,Medium,68,New,5
540901,2022-02-17,North,Pune,Software,Medium,10,Existing,1
540902,2023-02-24,nan,Ahmedabad,Network,High,49,New,3
540903,2022-10-13,North,nan,Billing,Low,121,Existing,4
540904,2023-05-12,West,Kolkata,nan,Low,145,New,5
540905,2023-11-27,West,Pune,Service,Low,68,New,1
540906,2024-03-28,West,Hyderabad,Hardware,Low,6,Existing,4
540907,2023-09-15,East,Hyderabad,Service,Critical,239,New,1
540908,2022-08-03,Central,Bengaluru,Software,Low,7,Existing,1
540909,2022-06-08,West,Ahmedabad,Software,Medium,110,New,2
540910,2022-06-06,nan,Pune,Software,High,40,New,2
540911,2023-02-18,South,Chennai,nan,Low,9,New,4
540912,2023-06-02,West,Kolkata,Hardware,Low,75,Existing,
540913,2022-02-09,East,Chennai,Software,Medium,148,Existing,3
540914,2022-01-22,Central,Ahmedabad,Billing,High,33,Existing,1
540915,2023-05-30,nan,Chennai,nan,Medium,182,nan,5
540916,2023-05-03,Central,Pune,Hardware,Low,49,Existing,3
540917,2023-03-17,East,Mumbai,Service,Low,79,Existing,3
540918,2023-12-22,North,Ahmedabad,Billing,Low,26,Existing,2
540919,2023-08-21,nan,Kolkata,Network,Low,127,Existing,5
540920,2024-06-11,nan,Bengaluru,Hardware,Medium,169,Existing,3
540921,2024-05-07,North,Kolkata,nan,Medium,217,Existing,5
540922,2022-09-06,East,nan,Network,High,58,Existing,2
540923,2022-04-29,East,Hyderabad,Service,High,62,Existing,4
540924,2022-12-13,nan,Hyderabad,Network,Medium,92,Existing,
540925,2023-07-24,South,Delhi,Software,Critical,100,New,5
540926,2023-12-17,Central,Kolkata,Service,Low,72,Existing,4
540927,2022-02-05,West,Hyderabad,nan,Low,13,New,3
540928,2023-06-11,East,Kolkata,Billing,Low,231,Existing,2
540929,2022-02-16,West,Hyderabad,Network,Medium,120,Existing,1
540930,2022-11-05,Central,Mumbai,nan,Low,30,New,3
540931,2023-02-14,West,nan,Service,High,13,New,5
540932,2024-01-07,nan,Chennai,Service,High,18,New,1
540933,2024-04-21,North,Mumbai,Hardware,Medium,137,Existing,3
540934,2023-10-22,South,Chennai,Network,Low,19,New,4
540935,2022-01-27,West,Mumbai,Software,Low,71,New,4
540936,2024-05-26,North,Hyderabad,Hardware,Medium,208,New,1
540937,2022-05-21,nan,Ahmedabad,Software,Medium,214,Existing,3
540938,2024-05-30,West,Pune,Network,Low,81,Existing,5
540939,2023-11-19,West,nan,Network,Low,170,nan,2
540940,2024-04-19,North,Mumbai,Billing,High,19,Existing,2
540941,2023-12-14,nan,Chennai,Hardware,High,119,Existing,1
540942,2024-02-27,West,nan,nan,Low,134,Existing,4
540943,2022-11-12,South,Bengaluru,Network,High,165,New,5
540944,2022-09-09,Central,Mumbai,Network,Medium,176,Existing,2
540945,2023-08-27,South,Pune,nan,Low,77,Existing,2
540946,2023-06-07,West,Chennai,Service,Low,213,Existing,4
540947,2022-06-08,North,Mumbai,Network,Medium,209,New,4
540948,2024-03-20,Central,Delhi,Billing,Low,28,nan,2
540949,2023-02-10,nan,Hyderabad,Service,High,159,Existing,3
540950,2023-12-10,West,Kolkata,Hardware,Critical,114,New,3
540951,2023-10-24,nan,Chennai,Software,Low,111,New,3
540952,2022-04-28,North,Delhi,Network,Medium,130,Existing,4
540953,2023-09-24,West,Hyderabad,Network,Medium,85,nan,2
540954,2022-08-10,East,Bengaluru,Software,Low,52,Existing,2
540955,2022-09-29,North,Bengaluru,Software,Low,211,New,3
540956,2024-03-04,South,Ahmedabad,Billing,High,184,Existing,5
540957,2022-05-13,East,Delhi,nan,High,124,Existing,5
540958,2022-08-05,Central,nan,Software,Medium,40,nan,5
540959,2023-06-14,North,Kolkata,Billing,Low,27,New,4
540960,2023-03-07,North,nan,Billing,High,178,Existing,5
540961,2024-05-26,East,Bengaluru,Software,High,165,Existing,5
540962,2023-11-01,South,Hyderabad,Software,Medium,89,Existing,2
540963,2022-10-26,East,nan,Hardware,Low,56,New,
540964,2022-06-23,Central,Bengaluru,Network,Medium,41,New,4
540965,2022-10-22,South,Hyderabad,nan,Medium,145,Existing,2
540966,2024-03-16,nan,Chennai,Billing,Medium,210,Existing,2
540967,2023-11-24,East,nan,Network,Critical,58,New,4
540968,2022-11-06,South,Ahmedabad,nan,Medium,236,New,4
540969,2023-04-27,Central,Hyderabad,Network,Medium,96,Existing,4
540970,2022-09-25,North,Kolkata,Hardware,High,177,New,
